codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01002,00999,01000,01001,01005,01004,00998,01003,00997,01006
05,005,ESQUINA,02071,055628,0,0,0,114,3,9,0,54,31,6,2,8,9
05,005,ESQUINA,02071,055632,0,0,6,114,0,3,1,65,19,0,0,0,2
05,006,LAVALLE,02081,055749,0,0,67,40,0,3,6,114,15,3,0,0,2
05,009,MONTE CASEROS,02104,056120,0,0,3,114,0,0,2,79,16,8,6,11,0
05,010,SAN LUIS DEL PALMAR,02110,056187,0,0,1,114,1,1,0,13,1,2,0,1,2
05,011,BELLA VISTA,02112,056216,0,0,2,114,0,3,0,89,30,5,9,19,10
05,011,BELLA VISTA,02113,056271,0,0,0,114,0,0,0,29,10,0,0,6,0
05,014,GENERAL PAZ,02129,056380,0,0,2,114,0,18,0,64,22,0,5,8,3
05,017,CONCEPCIÓN,02154,056538,0,0,0,114,1,0,28,63,10,3,10,5,4
05,019,ITUZAINGÓ,02161,056647,0,0,0,114,0,16,0,67,26,8,8,4,3
05,020,SAUCE,02171,056697,0,0,3,114,0,3,0,62,28,2,2,2,7
05,001,CAPITAL,02037,054520,0,0,2,113,0,8,2,30,28,5,18,15,13
05,001,CAPITAL,02037,054522,0,0,3,113,1,1,0,41,44,8,16,10,6
05,001,CAPITAL,02037,054554,0,0,23,113,1,8,1,44,38,4,11,5,8
05,001,CAPITAL,02038,054628,0,0,17,113,1,7,2,50,40,8,9,6,10
05,001,CAPITAL,02041,054700,0,0,18,113,2,8,1,47,37,0,0,1,7
05,001,CAPITAL,02041,054715,0,0,3,113,1,7,2,47,23,6,6,7,8
05,001,CAPITAL,02042,054818,0,0,20,113,0,5,0,45,46,13,16,10,6
05,001,CAPITAL,02044,055038,0,0,0,113,4,8,0,45,26,3,0,5,8
05,001,CAPITAL,02044,055040,0,0,18,113,2,2,0,44,40,4,16,13,5
05,001,CAPITAL,02044,055046,0,0,0,113,2,11,0,51,32,13,12,0,4
05,001,CAPITAL,02044,055049,0,0,4,113,0,3,0,31,38,5,15,6,4
05,001,CAPITAL,02046,055105,0,0,19,113,1,0,1,61,36,0,16,9,6
05,001,CAPITAL,02048,055148,0,0,25,113,0,7,0,25,67,6,4,7,4
05,002,GOYA,02049,055166,0,0,0,113,0,1,1,73,29,2,3,13,14
05,003,CURUZÚ CUATIÁ,02060,055469,0,0,0,113,0,0,0,57,7,0,1,0,0
05,003,CURUZÚ CUATIÁ,02063,055486,0,0,3,113,0,41,1,39,17,0,2,6,0
05,004,MERCEDES,02064,055491,0,0,1,113,0,2,0,79,24,2,6,2,5
05,004,MERCEDES,02064,055492,0,0,18,113,0,3,1,79,22,1,3,12,7
05,007,SANTO TOMÉ,02089,055874,0,0,0,113,1,5,0,24,52,5,14,12,11
05,007,SANTO TOMÉ,02089,055875,0,0,2,113,0,4,0,23,47,6,14,12,11
05,008,PASO DE LOS LIBRES,02093,055965,0,0,2,113,0,0,2,64,20,2,7,11,0
05,008,PASO DE LOS LIBRES,02093,055980,0,0,18,113,0,0,0,51,26,2,8,17,6
05,008,PASO DE LOS LIBRES,02093,055987,0,0,0,113,1,0,4,69,31,3,12,8,4
05,009,MONTE CASEROS,02099,056087,0,0,3,113,1,2,0,55,29,5,4,6,2
05,014,GENERAL PAZ,02129,056386,0,0,0,113,1,19,0,70,19,4,0,5,2
05,017,CONCEPCIÓN,02154,056539,0,0,0,113,0,1,34,45,21,4,11,10,4
05,019,ITUZAINGÓ,02161,056631,0,0,10,113,0,16,0,61,28,1,11,6,6
05,019,ITUZAINGÓ,02161,056635,0,0,0,113,0,15,0,57,21,2,0,10,9
05,019,ITUZAINGÓ,02168,056684,0,0,3,113,0,12,1,66,21,0,6,9,9
05,022,GENERAL ALVEAR,02184,056780,0,0,3,113,1,14,0,54,14,0,6,3,7
05,001,CAPITAL,02037,054538,0,0,24,112,0,6,1,49,42,4,14,15,8
05,001,CAPITAL,02037,054540,0,0,2,112,0,8,1,41,44,4,16,10,4
05,001,CAPITAL,02038,054570,0,0,12,112,0,1,0,50,19,6,18,11,9
05,001,CAPITAL,02041,054708,0,0,1,112,2,1,1,0,46,0,0,0,0
05,001,CAPITAL,02042,054825,0,0,0,112,1,1,0,51,23,9,11,13,9
05,001,CAPITAL,02042,054831,0,0,1,112,0,4,4,40,44,11,10,8,5
05,001,CAPITAL,02043,054918,0,0,5,112,4,8,0,52,44,0,8,9,9
05,001,CAPITAL,02045,055066,0,0,23,112,1,4,1,53,32,1,12,13,2
05,001,CAPITAL,02045,055076,0,0,21,112,0,7,0,57,16,2,18,9,2
05,001,CAPITAL,02046,055091,0,0,19,112,1,2,1,49,32,8,10,4,5
05,001,CAPITAL,02046,055127,0,0,6,112,0,6,0,37,31,3,13,5,5
05,003,CURUZÚ CUATIÁ,02058,055392,0,0,29,112,0,1,0,70,21,5,7,10,4
05,004,MERCEDES,02064,055496,0,0,21,112,0,3,0,97,13,3,7,3,4
05,005,ESQUINA,02071,055621,0,0,0,112,0,10,0,52,30,11,4,5,12
05,006,LAVALLE,02078,055694,0,0,1,112,0,2,3,73,22,1,4,11,9
05,007,SANTO TOMÉ,02089,055883,0,0,1,112,1,6,0,22,49,9,13,9,15
05,007,SANTO TOMÉ,02089,055888,0,0,2,112,0,7,2,20,45,1,3,13,17
05,011,BELLA VISTA,02112,056192,0,0,2,112,0,1,0,57,40,1,8,11,1
05,014,GENERAL PAZ,02129,056384,0,0,24,112,0,24,0,47,27,4,7,5,8
05,014,GENERAL PAZ,02136,056414,0,0,1,112,1,4,1,42,26,1,10,4,8
05,015,SALADAS,02138,056439,0,0,1,112,0,9,1,40,39,13,14,0,5
05,015,SALADAS,02138,056448,0,0,0,112,1,9,1,23,19,1,5,3,4
05,018,MBURUCUYÁ,02157,056578,0,0,30,112,0,12,3,85,18,2,2,5,2
05,019,ITUZAINGÓ,02161,056637,0,0,0,112,0,14,0,46,24,3,7,4,8
05,019,ITUZAINGÓ,02163,056653,0,0,2,112,1,13,0,39,5,2,8,0,4
05,019,ITUZAINGÓ,02168,056679,0,0,2,112,0,5,0,47,24,2,3,0,6
05,019,ITUZAINGÓ,02168,056682,0,0,23,112,0,4,1,56,0,4,9,4,0
05,001,CAPITAL,02030,054299,0,0,2,34,2,1,0,111,49,3,6,8,9
05,001,CAPITAL,02037,054526,0,0,24,111,0,4,0,27,36,9,11,10,6
05,001,CAPITAL,02038,054562,0,0,3,111,1,7,1,52,38,5,9,17,4
05,001,CAPITAL,02042,054789,0,0,3,111,2,4,0,36,34,3,11,13,10
05,001,CAPITAL,02042,054805,0,0,2,111,2,3,0,47,42,9,16,8,6
05,001,CAPITAL,02044,054988,0,0,7,111,4,5,0,35,33,0,0,9,12
05,001,CAPITAL,02044,055012,0,0,5,111,0,4,0,13,48,2,20,8,15
05,001,CAPITAL,02046,055092,0,0,28,111,1,7,1,48,31,5,19,6,9
05,002,GOYA,02049,055172,0,0,21,111,0,3,0,64,44,0,6,4,2
05,002,GOYA,02054,055265,0,0,0,111,0,5,0,48,34,7,5,0,5
05,003,CURUZÚ CUATIÁ,02058,055397,0,0,24,111,0,0,0,62,28,8,16,2,6
05,004,MERCEDES,02064,055493,0,0,22,111,0,6,1,77,28,1,1,7,6
05,004,MERCEDES,02064,055513,0,0,26,111,0,3,0,92,22,1,6,9,4
05,006,LAVALLE,02081,055752,0,0,2,83,0,2,9,111,16,1,0,2,2
05,007,SANTO TOMÉ,02089,055845,0,0,2,111,0,6,0,24,38,8,10,5,22
05,007,SANTO TOMÉ,02089,055873,0,0,0,111,1,2,0,35,40,5,27,10,21
05,009,MONTE CASEROS,02099,056045,0,0,19,111,1,7,1,47,24,7,5,2,15
05,009,MONTE CASEROS,02099,056074,0,0,27,111,0,2,0,57,22,0,5,17,9
05,009,MONTE CASEROS,02099,056089,0,0,31,111,0,7,0,43,26,4,11,10,5
05,014,GENERAL PAZ,02132,056400,0,0,0,111,1,3,0,7,3,4,0,2,1
05,017,CONCEPCIÓN,02149,056516,0,0,1,111,1,4,4,60,21,1,5,9,7
05,019,ITUZAINGÓ,02161,056595,0,0,1,111,0,25,0,40,32,6,6,1,2
05,023,SAN MIGUEL,02188,056805,0,0,5,111,0,14,0,13,12,2,5,3,12
05,001,CAPITAL,02037,054525,0,0,1,110,0,1,3,40,34,5,12,11,5
05,001,CAPITAL,02038,054596,0,0,34,110,0,6,0,20,41,11,15,5,10
05,001,CAPITAL,02038,054615,0,0,3,110,2,5,2,28,43,3,0,8,9
05,001,CAPITAL,02038,054633,0,0,0,110,0,7,0,31,44,6,13,5,5
05,001,CAPITAL,02039,054650,0,0,0,110,1,11,1,39,51,7,9,9,2
05,001,CAPITAL,02039,054662,0,0,3,110,0,5,2,44,32,6,8,14,9
05,001,CAPITAL,02042,054794,0,0,1,110,1,9,1,36,33,0,12,4,13
05,001,CAPITAL,02043,054958,0,0,0,110,3,9,1,46,36,7,9,9,7
05,001,CAPITAL,02044,055019,0,0,26,110,1,5,0,40,34,5,13,7,6
05,001,CAPITAL,02044,055031,0,0,0,110,1,11,0,36,36,10,14,7,2
05,002,GOYA,02049,055156,0,0,19,110,0,2,1,57,32,8,4,5,6
05,007,SANTO TOMÉ,02084,055788,0,0,22,110,0,52,1,44,19,3,3,3,14
05,009,MONTE CASEROS,02099,056068,0,0,0,110,0,4,1,47,24,3,7,8,11
05,009,MONTE CASEROS,02099,056085,0,0,21,110,0,6,0,64,46,7,9,4,5
05,009,MONTE CASEROS,02104,056136,0,0,3,110,2,1,0,47,24,6,7,11,6
05,012,EMPEDRADO,02117,056289,0,0,1,110,1,21,0,34,30,5,5,12,5
05,012,EMPEDRADO,02122,056323,0,0,0,110,2,8,0,90,18,1,0,6,1
05,014,GENERAL PAZ,02131,056394,0,0,4,110,0,21,0,69,7,0,1,1,2
05,016,SAN MARTÍN,02143,056492,0,0,2,110,1,19,0,25,19,3,11,4,1
05,017,CONCEPCIÓN,02154,056547,0,0,0,110,0,2,49,44,18,3,8,5,1
05,019,ITUZAINGÓ,02161,056623,0,0,2,110,1,22,0,48,18,3,10,5,5
05,019,ITUZAINGÓ,02161,056645,0,0,0,110,0,16,0,64,22,2,13,8,8
05,019,ITUZAINGÓ,02168,056680,0,0,17,110,0,4,0,56,24,8,3,5,16
05,021,SAN COSME,02176,056723,0,0,3,110,1,2,0,57,43,1,6,7,8
05,021,SAN COSME,02181,056761,0,0,23,110,0,12,0,61,52,2,9,3,0
05,023,SAN MIGUEL,02192,056821,0,0,2,110,0,0,0,26,18,1,4,5,11
05,024,ITATÍ,02193,056835,0,0,2,110,0,13,3,49,34,2,1,2,5
05,001,CAPITAL,02035,054440,0,0,30,109,2,4,0,37,50,7,18,2,8
05,001,CAPITAL,02038,054587,0,0,33,109,1,7,1,52,26,0,13,12,4
05,001,CAPITAL,02038,054589,0,0,24,109,10,3,0,43,49,1,17,0,9
05,001,CAPITAL,02038,054599,0,0,25,109,1,5,0,43,44,1,19,9,7
05,001,CAPITAL,02038,054603,0,0,3,109,1,6,1,48,31,10,11,11,2
05,001,CAPITAL,02038,054638,0,0,0,109,1,8,0,31,34,3,7,3,10
05,001,CAPITAL,02041,054726,0,0,32,109,1,5,1,51,30,4,14,11,2
05,001,CAPITAL,02042,054807,0,0,12,109,0,5,0,56,34,6,13,9,12
05,001,CAPITAL,02042,054811,0,0,27,109,2,2,0,35,44,8,13,10,4
05,001,CAPITAL,02042,054850,0,0,0,109,3,7,1,43,39,1,83,16,5
05,001,CAPITAL,02044,055025,0,0,0,109,1,6,1,32,35,8,10,14,5
05,001,CAPITAL,02044,055032,0,0,20,109,2,3,0,42,44,3,14,8,7
05,001,CAPITAL,02046,055087,0,0,3,109,0,5,0,49,40,1,16,9,5
05,002,GOYA,02054,055230,0,0,17,109,0,3,2,62,32,4,2,11,10
05,002,GOYA,02054,055245,0,0,23,109,0,5,0,78,22,3,3,7,6
05,002,GOYA,02054,055263,0,0,0,109,0,6,0,41,38,7,2,0,2
05,003,CURUZÚ CUATIÁ,02063,055479,0,0,20,109,0,37,1,31,11,1,1,2,0
05,009,MONTE CASEROS,02099,056048,0,0,2,109,1,3,0,54,34,1,6,10,9
05,009,MONTE CASEROS,02099,056059,0,0,3,109,0,9,0,66,20,4,4,8,4
05,009,MONTE CASEROS,02099,056063,0,0,1,109,0,0,7,53,30,9,5,0,7
05,011,BELLA VISTA,02112,056256,0,0,15,109,1,0,0,70,30,7,9,7,6
05,012,EMPEDRADO,02117,056287,0,0,4,109,1,14,0,50,29,0,2,13,9
05,014,GENERAL PAZ,02134,056405,0,0,1,109,0,6,0,36,12,2,0,2,2
05,016,SAN MARTÍN,02143,056484,0,0,0,109,0,25,0,33,28,2,2,7,14
05,016,SAN MARTÍN,02144,056499,0,0,1,109,1,16,1,27,11,1,2,1,8
05,018,MBURUCUYÁ,02158,056586,0,0,0,109,0,48,2,50,5,0,0,0,0
05,019,ITUZAINGÓ,02161,056609,0,0,0,109,1,14,1,48,22,4,0,5,3
05,021,SAN COSME,02176,056721,0,0,8,109,0,5,0,74,28,3,4,3,0
05,025,BERÓN DE ASTRADA,02197,056852,0,0,21,59,0,41,0,109,47,0,0,0,2
05,001,CAPITAL,02035,054436,0,0,29,108,0,3,0,43,38,4,12,6,9
05,001,CAPITAL,02037,054557,0,0,23,108,0,8,1,39,32,4,18,8,9
05,001,CAPITAL,02038,054563,0,0,28,108,1,6,4,38,46,8,8,12,4
05,001,CAPITAL,02038,054577,0,0,32,108,0,4,0,43,38,8,13,11,7
05,001,CAPITAL,02039,054641,0,0,23,108,1,2,0,31,45,7,14,11,6
05,001,CAPITAL,02042,054813,0,0,0,108,1,4,0,35,47,5,17,18,2
05,001,CAPITAL,02044,055024,0,0,30,108,0,10,0,24,51,6,8,7,7
05,001,CAPITAL,02044,055036,0,0,3,108,2,9,0,40,42,3,0,10,10
05,001,CAPITAL,02045,055075,0,0,38,108,0,3,0,45,39,6,8,8,6
05,001,CAPITAL,02046,055118,0,0,30,108,2,2,0,47,43,2,10,13,10
05,005,ESQUINA,02075,055681,0,0,1,108,0,12,0,15,6,0,2,2,1
05,008,PASO DE LOS LIBRES,02093,055991,0,0,2,108,0,1,0,67,29,0,0,0,2
05,008,PASO DE LOS LIBRES,02097,056031,0,0,9,108,1,6,0,28,7,0,4,1,2
05,009,MONTE CASEROS,02099,056083,0,0,1,108,0,5,0,49,22,3,7,13,13
05,012,EMPEDRADO,02122,056325,0,0,3,108,0,13,0,55,11,0,1,1,7
05,014,GENERAL PAZ,02132,056399,0,0,0,108,0,1,0,18,0,2,0,2,0
05,016,SAN MARTÍN,02143,056491,0,0,3,108,0,27,1,31,21,2,5,4,11
05,017,CONCEPCIÓN,02149,056513,0,0,3,108,0,1,4,63,22,1,9,6,7
05,020,SAUCE,02171,056695,0,0,2,108,0,6,1,64,10,6,4,10,3
05,021,SAN COSME,02176,056719,0,0,1,108,0,6,0,56,36,4,4,9,10
05,024,ITATÍ,02193,056840,0,0,2,108,0,21,7,31,29,1,3,3,5
05,001,CAPITAL,02038,054574,0,0,2,107,0,7,0,50,28,7,12,8,6
05,001,CAPITAL,02041,054702,0,0,42,107,3,8,1,43,40,11,21,3,5
05,001,CAPITAL,02041,054714,0,0,34,107,0,6,1,45,48,2,0,12,6
05,001,CAPITAL,02042,054791,0,0,0,107,0,2,1,54,50,6,11,7,8
05,001,CAPITAL,02045,055053,0,0,0,107,2,8,0,35,41,4,9,14,3
05,001,CAPITAL,02045,055079,0,0,21,107,2,13,0,38,35,4,7,9,3
05,001,CAPITAL,02045,055082,0,0,4,107,0,6,0,62,28,5,9,12,7
05,001,CAPITAL,02048,055144,0,0,28,107,4,5,0,28,63,3,7,9,2
05,002,GOYA,02049,055151,0,0,1,107,0,0,1,69,36,3,5,8,12
05,002,GOYA,02049,055152,0,0,12,107,1,3,0,71,38,6,4,5,7
05,002,GOYA,02054,055258,0,0,20,107,0,3,0,46,56,7,4,3,3
05,003,CURUZÚ CUATIÁ,02063,055474,0,0,1,107,0,47,0,56,9,3,6,4,0
05,004,MERCEDES,02067,055589,0,0,5,107,0,0,7,57,6,2,0,0,0
05,009,MONTE CASEROS,02099,056056,0,0,24,107,0,5,0,57,31,4,2,11,9
05,009,MONTE CASEROS,02099,056102,0,0,0,107,0,0,0,75,20,0,3,5,8
05,012,EMPEDRADO,02117,056294,0,0,3,107,0,17,0,53,41,7,7,10,6
05,013,SAN ROQUE,02128,056376,0,0,0,107,0,2,1,49,10,1,0,6,1
05,014,GENERAL PAZ,02136,056418,0,0,8,107,0,2,0,45,29,1,3,8,10
05,016,SAN MARTÍN,02143,056483,0,0,2,107,0,12,0,45,32,1,9,6,0
05,017,CONCEPCIÓN,02149,056515,0,0,4,107,0,0,2,55,23,5,6,7,0
05,019,ITUZAINGÓ,02161,056596,0,0,1,107,0,12,1,58,25,3,10,9,12
05,019,ITUZAINGÓ,02161,056608,0,0,1,107,0,3,0,70,32,8,6,3,8
05,019,ITUZAINGÓ,02161,056629,0,0,1,107,0,21,1,60,21,1,8,5,15
05,021,SAN COSME,02178,056739,0,0,1,107,1,9,3,59,42,2,13,2,4
05,001,CAPITAL,02035,054463,0,0,6,106,1,3,0,53,45,5,12,13,4
05,001,CAPITAL,02037,054517,0,0,23,106,2,8,1,40,45,10,5,10,9
05,001,CAPITAL,02038,054565,0,0,27,106,2,3,0,52,33,5,20,14,3
05,001,CAPITAL,02038,054573,0,0,0,106,3,4,1,34,52,2,9,11,10
05,001,CAPITAL,02039,054654,0,0,35,106,1,3,2,30,41,5,15,6,5
05,001,CAPITAL,02042,054764,0,0,4,106,5,4,0,53,37,3,17,14,4
05,001,CAPITAL,02042,054808,0,0,2,106,1,1,4,55,27,3,15,16,4
05,001,CAPITAL,02042,054841,0,0,30,106,4,6,0,66,31,7,7,7,5
05,001,CAPITAL,02043,054889,0,0,41,106,0,5,0,51,45,6,12,6,6
05,001,CAPITAL,02045,055060,0,0,0,0,106,7,0,39,36,6,0,9,3
05,001,CAPITAL,02046,055106,0,0,8,106,1,3,1,43,26,7,9,12,11
05,001,CAPITAL,02046,055113,0,0,2,106,1,4,1,49,31,4,8,9,3
05,001,CAPITAL,02046,055131,0,0,3,106,2,1,1,28,62,0,18,20,4
05,002,GOYA,02054,055239,0,0,0,106,0,9,0,48,49,4,4,8,6
05,002,GOYA,02054,055241,0,0,8,106,0,0,0,68,35,4,4,9,2
05,002,GOYA,02054,055244,0,0,14,106,0,4,0,56,35,6,5,7,5
05,002,GOYA,02054,055249,0,0,18,106,0,3,0,50,35,4,8,13,5
05,002,GOYA,02057,055363,0,0,18,106,0,4,1,58,37,1,2,6,4
05,003,CURUZÚ CUATIÁ,02058,055417,0,0,0,106,0,1,1,55,47,5,0,10,3
05,003,CURUZÚ CUATIÁ,02058,055437,0,0,29,106,0,1,0,53,43,8,6,5,1
05,004,MERCEDES,02064,055500,0,0,14,106,0,11,0,72,24,4,13,3,2
05,004,MERCEDES,02064,055508,0,0,2,106,0,3,1,92,21,1,2,6,3
05,004,MERCEDES,02064,055514,0,0,21,106,0,4,1,71,20,4,5,8,6
05,005,ESQUINA,02071,055608,0,0,2,106,0,12,0,59,17,3,5,11,0
05,005,ESQUINA,02071,055616,0,0,4,106,1,10,1,62,30,0,3,10,12
05,006,LAVALLE,02081,055750,0,0,93,46,0,2,4,106,0,2,0,1,5
05,008,PASO DE LOS LIBRES,02093,056004,0,0,0,106,0,2,0,45,28,5,4,9,7
05,009,MONTE CASEROS,02099,056075,0,0,32,106,0,8,1,45,23,4,15,13,4
05,014,GENERAL PAZ,02136,056407,0,0,2,106,0,4,0,40,56,2,2,7,9
05,015,SALADAS,02138,056444,0,0,0,106,0,5,3,58,29,2,8,5,3
05,016,SAN MARTÍN,02143,056481,0,0,23,106,0,20,0,41,44,0,2,0,6
05,019,ITUZAINGÓ,02161,056604,0,0,1,106,3,18,0,47,31,4,15,6,13
05,019,ITUZAINGÓ,02161,056618,0,0,3,106,0,11,1,56,32,4,14,1,8
05,001,CAPITAL,02032,054349,0,0,21,24,0,5,0,105,73,0,8,6,11
05,001,CAPITAL,02037,054515,0,0,2,105,1,3,1,49,38,6,26,8,8
05,001,CAPITAL,02038,054572,0,0,35,105,3,7,0,45,43,11,21,13,10
05,001,CAPITAL,02038,054595,0,0,0,105,1,4,0,60,33,7,10,9,3
05,001,CAPITAL,02041,054730,0,0,3,105,1,11,1,35,39,5,18,11,10
05,001,CAPITAL,02042,054762,0,0,3,105,1,8,0,37,46,7,14,10,5
05,001,CAPITAL,02042,054803,0,0,2,105,2,1,0,48,34,6,15,12,9
05,001,CAPITAL,02042,054829,0,0,25,105,0,3,0,48,31,10,11,9,4
05,001,CAPITAL,02042,054833,0,0,3,105,1,3,0,49,29,8,10,7,9
05,001,CAPITAL,02042,054860,0,0,3,105,3,6,1,49,29,4,14,5,12
05,001,CAPITAL,02043,054913,0,0,21,105,0,13,0,48,51,6,5,20,9
05,001,CAPITAL,02043,054949,0,0,0,105,3,9,0,59,28,1,13,10,6
05,001,CAPITAL,02043,054976,0,0,1,105,1,15,0,51,31,3,13,9,4
05,001,CAPITAL,02045,055056,0,0,31,105,4,0,1,43,36,5,13,12,9
05,001,CAPITAL,02046,055124,0,0,35,105,2,5,0,46,42,8,13,9,6
05,001,CAPITAL,02046,055133,0,0,4,105,1,2,1,0,0,0,10,0,0
05,002,GOYA,02052,055207,0,0,1,105,0,0,0,20,6,3,1,0,0
05,002,GOYA,02054,055232,0,0,0,105,0,0,0,53,34,11,0,7,10
05,004,MERCEDES,02064,055527,0,0,2,105,0,7,3,86,20,1,5,8,6
05,005,ESQUINA,02077,055684,0,0,0,105,0,5,1,16,5,1,3,0,5
05,007,SANTO TOMÉ,02089,055839,0,0,0,105,1,8,2,45,36,8,13,5,18
05,007,SANTO TOMÉ,02089,055887,0,0,15,105,0,6,1,44,57,7,7,5,15
05,008,PASO DE LOS LIBRES,02093,055973,0,0,20,105,0,0,1,73,22,1,0,16,5
05,009,MONTE CASEROS,02099,056069,0,0,3,105,0,9,2,47,17,1,3,6,11
05,012,EMPEDRADO,02117,056295,0,0,8,105,1,12,0,71,21,6,10,7,8
05,013,SAN ROQUE,02126,056366,0,0,3,105,0,24,0,80,22,0,0,0,2
05,016,SAN MARTÍN,02143,056487,0,0,6,105,0,34,0,33,27,1,5,6,10
05,019,ITUZAINGÓ,02161,056639,0,0,0,105,0,12,1,43,49,3,10,4,6
05,019,ITUZAINGÓ,02161,056646,0,0,0,105,0,24,1,49,23,5,6,5,4
05,019,ITUZAINGÓ,02170,056688,0,0,3,105,0,3,0,18,2,2,2,0,0
05,023,SAN MIGUEL,02189,056808,0,0,0,105,0,3,0,7,1,0,1,0,2
05,025,BERÓN DE ASTRADA,02197,056853,0,0,1,41,1,53,0,105,38,0,4,4,5
05,001,CAPITAL,02035,054453,0,0,2,104,2,0,0,37,51,8,16,4,10
05,001,CAPITAL,02037,054527,0,0,26,104,2,0,2,44,44,1,12,6,13
05,001,CAPITAL,02037,054534,0,0,38,104,0,8,0,69,19,1,11,8,8
05,001,CAPITAL,02037,054546,0,0,21,104,1,3,0,42,33,4,7,19,2
05,001,CAPITAL,02037,054550,0,0,0,104,1,4,3,42,23,2,25,11,3
05,001,CAPITAL,02038,054566,0,0,0,104,4,5,0,56,40,7,11,4,4
05,001,CAPITAL,02038,054620,0,0,15,104,1,7,2,37,49,5,6,10,6
05,001,CAPITAL,02041,054736,0,0,11,104,1,6,0,48,38,9,6,24,15
05,001,CAPITAL,02042,054766,0,0,29,104,4,6,0,37,36,7,10,4,7
05,001,CAPITAL,02043,054916,0,0,34,104,1,6,0,50,44,3,12,13,9
05,001,CAPITAL,02043,054946,0,0,0,104,0,8,0,49,35,3,15,10,9
05,001,CAPITAL,02046,055125,0,0,0,104,1,3,1,45,43,12,16,13,5
05,001,CAPITAL,02048,055145,0,0,28,104,1,3,1,18,74,8,6,9,13
05,002,GOYA,02054,055231,0,0,20,104,0,2,1,66,16,7,6,11,11
05,004,MERCEDES,02064,055494,0,0,26,104,0,6,0,81,21,1,2,16,4
05,004,MERCEDES,02064,055498,0,0,16,88,0,1,0,104,25,8,5,1,3
05,004,MERCEDES,02064,055509,0,0,16,104,0,5,3,72,23,3,7,11,3
05,004,MERCEDES,02064,055523,0,0,2,104,0,2,2,90,26,8,4,5,4
05,006,LAVALLE,02081,055751,0,0,37,78,0,1,4,104,15,1,0,4,1
05,009,MONTE CASEROS,02099,056090,0,0,2,104,0,6,1,54,17,1,7,8,4
05,012,EMPEDRADO,02117,056299,0,0,0,104,1,14,1,37,24,11,6,8,6
05,014,GENERAL PAZ,02129,056387,0,0,3,104,1,22,0,65,26,2,3,6,9
05,016,SAN MARTÍN,02147,056505,0,0,0,84,1,15,1,104,19,0,5,1,2
05,019,ITUZAINGÓ,02161,056600,0,0,0,104,3,12,1,54,32,4,2,6,7
05,019,ITUZAINGÓ,02161,056617,0,0,3,104,1,8,1,53,25,1,12,5,13
05,019,ITUZAINGÓ,02161,056624,0,0,0,104,0,21,0,46,23,11,13,7,8
05,022,GENERAL ALVEAR,02184,056770,0,0,1,104,0,16,0,60,24,5,3,3,6
05,022,GENERAL ALVEAR,02184,056776,0,0,4,104,0,25,0,44,22,0,7,5,6
05,001,CAPITAL,02037,054523,0,0,28,103,3,4,0,62,32,0,17,15,1
05,001,CAPITAL,02037,054541,0,0,2,103,0,4,0,46,36,4,10,16,9
05,001,CAPITAL,02038,054561,0,0,34,103,3,16,3,33,24,8,17,13,5
05,001,CAPITAL,02038,054598,0,0,1,103,0,3,1,60,37,4,14,11,8
05,001,CAPITAL,02038,054602,0,0,30,103,2,6,1,38,38,2,15,10,1
05,001,CAPITAL,02041,054722,0,0,36,103,2,5,0,44,35,8,20,4,7
05,001,CAPITAL,02042,054821,0,0,9,103,2,6,0,44,39,3,16,11,12
05,001,CAPITAL,02042,054846,0,0,30,103,1,3,0,45,43,7,11,13,8
05,001,CAPITAL,02042,054851,0,0,0,103,1,3,2,30,49,0,10,8,5
05,001,CAPITAL,02042,054869,0,0,3,103,1,7,0,57,34,8,7,13,5
05,001,CAPITAL,02043,054906,0,0,0,103,1,5,0,35,45,5,17,9,5
05,001,CAPITAL,02043,054929,0,0,0,103,2,1,0,42,39,10,9,8,9
05,001,CAPITAL,02045,055083,0,0,6,103,2,4,0,56,36,2,17,12,7
05,001,CAPITAL,02046,055088,0,0,1,103,1,8,0,45,55,5,14,6,7
05,001,CAPITAL,02046,055094,0,0,1,103,0,1,5,51,48,4,26,10,6
05,001,CAPITAL,02046,055117,0,0,3,103,0,2,0,44,45,8,11,11,15
05,001,CAPITAL,02046,055132,0,0,0,103,1,6,1,39,34,0,18,13,2
05,003,CURUZÚ CUATIÁ,02058,055396,0,0,18,103,0,3,1,64,35,11,9,6,5
05,004,MERCEDES,02064,055507,0,0,15,103,0,2,0,80,42,1,5,6,3
05,004,MERCEDES,02064,055521,0,0,24,103,0,5,2,73,18,5,5,5,8
05,011,BELLA VISTA,02112,056207,0,0,4,96,0,7,0,103,20,4,5,0,2
05,013,SAN ROQUE,02123,056327,0,0,2,103,0,15,0,73,31,4,1,0,0
05,013,SAN ROQUE,02124,056352,0,0,1,103,0,0,0,14,3,2,0,0,2
05,014,GENERAL PAZ,02129,056383,0,0,19,103,1,13,0,64,22,2,5,16,4
05,014,GENERAL PAZ,02131,056395,0,0,11,103,0,36,0,58,12,1,8,1,1
05,016,SAN MARTÍN,02143,056485,0,0,3,103,0,24,0,44,26,1,3,7,7
05,016,SAN MARTÍN,02143,056490,0,0,16,103,0,17,0,43,34,5,8,5,11
05,022,GENERAL ALVEAR,02184,056785,0,0,1,103,0,17,0,62,20,1,5,3,7
